01/31/2006 12:13:05 PM,NARCOTICS,024,1
03/21/2006 07:00:00 PM,CRIMINAL TRESPASS,008,66
02/09/2006 01:44:41 AM,NARCOTICS,007,68
03/21/2006 04:45:00 PM,THEFT,011,23
03/21/2006 10:00:00 PM,THEFT,006,44
03/20/2006 11:00:00 PM,MOTOR VEHICLE THEFT,007,67
02/01/2006 11:25:00 PM,NARCOTICS,010,29
03/21/2006 02:37:00 PM,CRIMINAL DAMAGE,006,71
02/09/2006 05:38:07 AM,PROSTITUTION,004,46
11/29/2005 03:10:00 PM,CRIMINAL DAMAGE,022,49
03/22/2006 10:30:00 AM,OTHER OFFENSE,024,77
01/31/2006 12:33:27 PM,NARCOTICS,022,73
03/15/2006 03:00:00 PM,MOTOR VEHICLE THEFT,006,44
03/20/2006 11:45:00 PM,BATTERY,011,23
03/21/2006 12:50:00 PM,BATTERY,002,36
03/11/2006 02:00:00 AM,ASSAULT,014,22
03/21/2006 07:40:00 AM,CRIMINAL DAMAGE,008,66
03/21/2006 02:48:52 PM,BATTERY,006,71
01/31/2006 12:34:29 PM,NARCOTICS,012,24
03/19/2006 11:35:00 AM,ASSAULT,018,7
03/22/2006 12:30:00 AM,MOTOR VEHICLE THEFT,005,53
03/21/2006 08:30:00 AM,ASSAULT,012,31
03/21/2006 04:42:00 PM,CRIMINAL TRESPASS,002,35
03/21/2006 11:20:00 AM,ASSAULT,012,28
01/31/2006 12:24:18 PM,NARCOTICS,015,25
02/09/2006 12:11:06 PM,NARCOTICS,015,25
01/28/2006 12:25:00 PM,NARCOTICS,007,67
03/21/2006 07:55:12 PM,ASSAULT,012,28
03/19/2006 11:30:00 PM,ASSAULT,018,8
03/21/2006 03:50:57 PM,CRIMINAL TRESPASS,006,71
02/12/2006 12:50:00 PM,NARCOTICS,003,42
03/21/2006 11:40:00 AM,CRIMINAL DAMAGE,008,70
03/22/2006 12:20:00 AM,THEFT,014,24
03/10/2006 08:30:00 AM,DECEPTIVE PRACTICE,011,26
02/09/2006 03:05:28 PM,NARCOTICS,003,69
03/22/2006 11:42:00 AM,OTHER OFFENSE,019,7
03/20/2006 07:30:00 AM,CRIMINAL DAMAGE,008,56
03/21/2006 10:45:00 AM,OTHER OFFENSE,018,8
03/21/2006 06:00:00 PM,CRIMINAL DAMAGE,019,4
01/31/2006 12:58:15 PM,NARCOTICS,002,35
02/03/2006 11:00:00 AM,THEFT,019,3
03/21/2006 04:44:22 PM,THEFT,006,44
02/09/2006 03:54:27 PM,NARCOTICS,025,25
03/20/2006 11:20:00 PM,MOTOR VEHICLE THEFT,003,69
03/08/2006 07:45:00 AM,DECEPTIVE PRACTICE,011,26
01/28/2006 02:57:54 PM,NARCOTICS,024,1
02/12/2006 01:30:00 PM,NARCOTICS,003,69
03/21/2006 04:14:00 PM,ASSAULT,018,7
03/08/2006 08:00:00 AM,DECEPTIVE PRACTICE,011,26
02/27/2006 08:00:00 PM,CRIMINAL DAMAGE,008,66
03/23/2006 08:45:00 AM,THEFT,018,7
01/28/2006 09:20:00 PM,NARCOTICS,006,71
03/22/2006 07:11:15 AM,CRIMINAL DAMAGE,010,30
03/22/2006 01:40:00 AM,OTHER OFFENSE,016,17
03/23/2006 03:24:00 AM,ROBBERY,008,66
01/28/2006 09:30:00 PM,NARCOTICS,011,23
03/22/2006 03:00:45 AM,CRIMINAL DAMAGE,010,29
03/21/2006 01:59:55 PM,ROBBERY,006,49
03/22/2006 03:56:22 PM,BATTERY,004,48
03/22/2006 04:15:00 PM,CRIMINAL DAMAGE,003,42
03/22/2006 05:30:00 PM,THEFT,016,15
01/28/2006 10:10:12 PM,NARCOTICS,009,61
03/22/2006 06:40:00 PM,BATTERY,025,25
03/22/2006 09:00:00 PM,MOTOR VEHICLE THEFT,004,48
03/22/2006 07:30:00 PM,CRIMINAL DAMAGE,003,42
03/22/2006 02:25:00 PM,CRIMINAL DAMAGE,010,30
01/21/2006 10:30:00 PM,NARCOTICS,015,25
03/22/2006 07:10:00 PM,CRIMINAL DAMAGE,003,43
03/06/2006 08:00:00 AM,BURGLARY,007,68
03/23/2006 12:08:00 AM,BATTERY,008,65
03/21/2006 02:22:32 PM,OTHER OFFENSE,006,44
03/22/2006 02:30:00 PM,CRIMINAL TRESPASS,018,7
01/31/2006 11:33:00 AM,NARCOTICS,008,66
03/20/2006 09:00:00 AM,OTHER OFFENSE,006,44
03/20/2006 09:05:00 PM,CRIMINAL DAMAGE,010,29
03/22/2006 02:09:04 PM,CRIMINAL TRESPASS,018,8
03/22/2006 09:30:00 PM,CRIMINAL TRESPASS,003,42
02/07/2006 01:12:00 PM,NARCOTICS,007,67
03/21/2006 05:10:10 PM,CRIMINAL TRESPASS,006,69
12/01/2005 08:00:00 AM,THEFT,007,68
02/01/2006 02:00:00 PM,NARCOTICS,012,28
03/22/2006 12:45:00 AM,ROBBERY,008,56
01/21/2006 11:30:00 PM,NARCOTICS,019,7
03/22/2006 05:16:00 PM,CRIMINAL DAMAGE,010,29
03/22/2006 02:20:00 PM,CRIMINAL TRESPASS,001,35
03/22/2006 05:40:00 PM,THEFT,003,42
03/20/2006 02:00:00 PM,THEFT,007,67
03/22/2006 08:00:00 PM,CRIMINAL DAMAGE,019,3
03/23/2006 01:48:00 AM,CRIMINAL TRESPASS,001,32
02/02/2006 12:36:52 AM,NARCOTICS,001,28
02/01/2006 03:30:00 PM,NARCOTICS,002,35
03/22/2006 09:30:00 PM,THEFT,003,43
03/22/2006 04:56:06 PM,BATTERY,004,46
03/21/2006 02:50:00 PM,BATTERY,007,69
03/22/2006 02:40:00 AM,BATTERY,005,49
02/02/2006 12:34:26 AM,NARCOTICS,009,58
03/22/2006 04:40:00 PM,ROBBERY,008,66
01/21/2006 11:20:00 PM,NARCOTICS,002,38
03/17/2006 02:30:00 PM,CRIMINAL TRESPASS,002,40
02/01/2006 03:30:00 PM,NARCOTICS,004,46
01/28/2006 07:20:00 PM,NARCOTICS,003,43
03/20/2006 06:00:00 PM,CRIMINAL DAMAGE,004,46
03/22/2006 12:42:12 PM,CRIMINAL DAMAGE,024,2
11/04/2005 11:15:00 PM,BATTERY,002,39
03/23/2006 05:00:00 PM,OTHER OFFENSE,016,17
02/04/2006 02:21:12 AM,NARCOTICS,015,25
05/03/2016 10:15:00 PM,BATTERY,007,68
03/23/2006 01:50:00 PM,BURGLARY,016,15
03/23/2006 04:30:00 PM,ROBBERY,025,25
03/23/2006 08:00:00 PM,ASSAULT,011,27
03/23/2006 01:00:00 PM,CRIMINAL DAMAGE,004,46
03/23/2006 08:00:00 PM,DECEPTIVE PRACTICE,012,28
01/31/2006 09:17:00 PM,NARCOTICS,022,73
03/23/2006 04:15:00 PM,BATTERY,016,15
03/23/2006 08:36:04 AM,BATTERY,024,77
03/23/2006 10:00:00 AM,BATTERY,009,37
02/02/2006 09:56:56 PM,NARCOTICS,015,25
03/24/2006 12:10:00 AM,ROBBERY,009,63
11/10/2005 01:00:00 PM,THEFT,002,42
03/23/2006 09:00:00 PM,CRIMINAL DAMAGE,004,51
03/10/2006 10:00:00 AM,DECEPTIVE PRACTICE,012,28
03/23/2006 04:30:00 PM,CRIMINAL DAMAGE,009,58
02/01/2006 08:13:00 PM,GAMBLING,015,25
02/04/2006 03:05:14 AM,NARCOTICS,012,28
03/23/2006 10:25:44 AM,CRIMINAL DAMAGE,011,23
03/17/2006 08:05:00 PM,ROBBERY,002,41
03/07/2006 12:30:00 PM,BATTERY,003,43
03/24/2006 12:11:00 AM,BURGLARY,009,58
03/23/2006 08:05:00 PM,ROBBERY,025,20
03/23/2006 02:03:15 PM,THEFT,010,31
03/24/2006 12:03:00 AM,CRIMINAL DAMAGE,004,52
02/02/2006 10:52:06 PM,NARCOTICS,015,25
03/22/2006 10:00:00 PM,MOTOR VEHICLE THEFT,015,25
03/21/2006 11:40:53 PM,BATTERY,024,1
03/23/2006 06:29:00 PM,CRIMINAL DAMAGE,011,26
03/24/2006 06:50:00 AM,BATTERY,009,37
03/21/2006 03:10:00 PM,ASSAULT,016,10
03/22/2006 08:00:00 AM,BURGLARY,025,25
03/22/2006 11:06:00 AM,BATTERY,005,54
03/19/2006 07:08:19 AM,OTHER OFFENSE,003,42
03/22/2006 12:00:00 PM,ASSAULT,004,46
03/23/2006 02:00:00 PM,THEFT,010,29
11/01/2005 06:00:00 PM,SEX OFFENSE,010,30
03/23/2006 07:40:46 PM,INTERFERENCE WITH PUBLIC OFFICER,024,1
03/23/2006 06:20:00 AM,MOTOR VEHICLE THEFT,015,25
02/02/2006 07:26:15 PM,NARCOTICS,015,25
03/23/2006 09:00:00 PM,ASSAULT,007,68
03/23/2006 10:26:00 AM,BURGLARY,025,25
03/23/2006 07:10:00 PM,CRIMINAL DAMAGE,011,29
01/28/2006 06:40:00 PM,NARCOTICS,024,2
03/21/2006 02:15:00 PM,BATTERY,008,66
03/24/2006 01:45:00 PM,THEFT,002,39
03/24/2006 11:00:00 PM,BURGLARY,022,71
02/05/2006 11:15:00 AM,PROSTITUTION,008,56
03/24/2006 12:00:00 AM,CRIMINAL DAMAGE,001,28
03/24/2006 04:13:54 PM,ASSAULT,004,52
02/02/2006 02:26:01 PM,PROSTITUTION,011,23
03/23/2006 04:15:00 PM,DECEPTIVE PRACTICE,004,43
03/24/2006 11:50:00 PM,CRIMINAL DAMAGE,020,4
02/05/2006 11:23:00 AM,PROSTITUTION,008,56
03/23/2006 02:20:00 PM,BATTERY,009,61
03/24/2006 08:30:00 PM,ROBBERY,024,1
03/23/2006 08:00:00 AM,MOTOR VEHICLE THEFT,010,29
02/25/2006 03:00:00 AM,BATTERY,022,72
05/21/2005 03:45:00 PM,THEFT,006,71
03/18/2006 05:00:00 PM,BURGLARY,009,61
08/20/2005 09:00:02 PM,NARCOTICS,003,40
12/22/2005 09:22:00 PM,CRIMINAL DAMAGE,008,70
03/23/2006 10:55:00 PM,ROBBERY,008,66
02/02/2006 04:13:27 PM,NARCOTICS,011,23
03/24/2006 05:20:00 PM,ASSAULT,018,8
03/24/2006 08:05:00 PM,CRIMINAL DAMAGE,022,73
03/24/2006 10:00:00 PM,BURGLARY,012,31
05/03/2016 10:30:00 PM,BATTERY,017,21
02/05/2006 01:00:00 PM,NARCOTICS,011,26
12/27/2005 10:19:00 PM,THEFT,004,48
03/24/2006 06:15:00 AM,BURGLARY,024,1
03/21/2006 06:27:51 PM,THEFT,001,32
03/21/2006 10:05:00 AM,BATTERY,010,29
02/02/2006 04:14:58 PM,NARCOTICS,012,28
03/24/2006 02:30:00 PM,OFFENSE INVOLVING CHILDREN,022,75
03/24/2006 10:00:00 AM,BURGLARY,009,61
03/24/2006 12:00:00 PM,CRIMINAL DAMAGE,009,61
03/24/2006 12:15:00 PM,ASSAULT,018,8
02/05/2006 04:00:00 PM,NARCOTICS,003,43
03/23/2006 03:00:00 PM,BATTERY,002,41
03/22/2006 11:46:00 AM,THEFT,001,32
08/24/2005 09:50:56 PM,NARCOTICS,003,69
02/02/2006 05:19:23 PM,NARCOTICS,008,66
03/24/2006 12:03:14 PM,BATTERY,009,61
03/24/2006 11:00:00 AM,THEFT,001,32
03/24/2006 05:30:00 PM,ROBBERY,022,49
08/25/2005 12:22:28 AM,NARCOTICS,003,43
03/23/2006 08:50:00 AM,OTHER OFFENSE,004,46
03/23/2006 12:45:00 PM,BATTERY,009,61
03/22/2006 09:00:00 PM,BATTERY,008,56
02/02/2006 05:27:19 PM,PROSTITUTION,012,28
02/05/2006 03:50:00 PM,NARCOTICS,011,26
12/05/2005 05:30:00 PM,ASSAULT,018,8
03/24/2006 11:00:00 PM,ROBBERY,008,57
03/25/2006 08:45:00 AM,ROBBERY,003,68
03/25/2006 07:30:00 PM,OTHER OFFENSE,011,27
03/18/2006 07:15:00 PM,BATTERY,003,42
03/23/2006 04:00:00 PM,CRIMINAL DAMAGE,003,43
03/24/2006 12:30:00 PM,SEX OFFENSE,003,69
03/15/2006 02:45:00 PM,BATTERY,003,43
03/25/2006 08:50:00 PM,OTHER OFFENSE,008,64
03/24/2006 01:50:00 PM,BATTERY,003,43
03/16/2006 02:00:00 PM,OTHER OFFENSE,003,43
03/16/2006 07:00:00 AM,THEFT,014,22
03/25/2006 07:00:00 PM,THEFT,016,11
03/24/2006 08:00:00 PM,MOTOR VEHICLE THEFT,003,43
03/25/2006 08:00:00 PM,CRIMINAL DAMAGE,019,3
03/25/2006 07:00:00 AM,MOTOR VEHICLE THEFT,022,73
03/25/2006 08:10:00 PM,CRIMINAL TRESPASS,014,22
03/25/2006 02:00:00 AM,MOTOR VEHICLE THEFT,003,42
03/25/2006 12:00:00 PM,THEFT,009,34
03/09/2006 08:00:00 AM,BURGLARY,003,43
03/23/2006 09:00:00 AM,CRIMINAL TRESPASS,003,43
03/22/2006 05:00:00 PM,THEFT,019,3
03/24/2006 05:30:00 PM,CRIMINAL TRESPASS,003,42
03/17/2006 06:00:00 PM,CRIMINAL DAMAGE,002,41
03/25/2006 10:00:00 PM,OTHER OFFENSE,009,58
03/17/2006 04:10:00 PM,BATTERY,003,43
03/25/2006 05:00:00 PM,MOTOR VEHICLE THEFT,004,45
03/25/2006 04:50:00 PM,ASSAULT,019,3
03/25/2006 02:30:00 PM,BATTERY,003,43
03/25/2006 01:50:00 PM,THEFT,019,3
03/25/2006 05:45:00 PM,ASSAULT,003,43
03/25/2006 06:30:00 PM,THEFT,024,2
03/25/2006 09:00:00 AM,CRIMINAL DAMAGE,003,42
03/25/2006 10:00:00 PM,NARCOTICS,025,25
03/25/2006 05:34:00 PM,CRIMINAL DAMAGE,003,43
03/25/2006 05:15:00 PM,CRIMINAL DAMAGE,003,42
03/25/2006 07:45:00 PM,ASSAULT,012,28
03/25/2006 04:50:00 AM,THEFT,019,6
03/25/2006 09:30:00 PM,CRIMINAL DAMAGE,007,68
03/25/2006 04:45:00 PM,CRIMINAL DAMAGE,005,49
03/21/2006 12:58:00 PM,BATTERY,003,42
03/25/2006 06:30:00 PM,CRIMINAL DAMAGE,010,30
03/25/2006 12:30:00 PM,THEFT,016,10
03/25/2006 10:00:00 PM,THEFT,014,23
03/25/2006 07:30:00 PM,THEFT,019,6
03/24/2006 01:44:33 AM,DECEPTIVE PRACTICE,019,6
03/25/2006 02:40:00 AM,THEFT,019,3
03/24/2006 11:50:00 PM,THEFT,018,7
03/26/2006 12:05:00 AM,OTHER OFFENSE,008,65
03/25/2006 01:15:00 AM,BURGLARY,019,3
03/25/2006 05:30:00 AM,OTHER OFFENSE,025,22
03/25/2006 11:30:00 PM,MOTOR VEHICLE THEFT,011,23
03/26/2006 05:10:00 PM,THEFT,025,22
03/25/2006 09:11:57 PM,CRIMINAL TRESPASS,025,22
03/23/2006 07:42:43 PM,DECEPTIVE PRACTICE,025,25
03/25/2006 08:50:00 PM,CRIMINAL DAMAGE,025,19
03/25/2006 02:00:00 PM,CRIMINAL DAMAGE,025,21
03/26/2006 06:30:00 PM,THEFT,006,71
03/25/2006 05:30:00 PM,CRIMINAL DAMAGE,025,20
03/26/2006 01:00:00 PM,THEFT,024,2
03/25/2006 08:00:00 PM,MOTOR VEHICLE THEFT,003,43
03/26/2006 03:00:00 PM,CRIMINAL DAMAGE,025,25
03/26/2006 07:20:00 PM,OTHER OFFENSE,009,58
03/24/2006 06:30:00 PM,CRIMINAL DAMAGE,014,24
03/26/2006 07:30:00 PM,THEFT,010,30
03/26/2006 10:30:00 AM,CRIMINAL DAMAGE,006,44
03/26/2006 07:00:00 AM,BURGLARY,017,16
03/26/2006 04:00:00 PM,OTHER OFFENSE,004,52
03/26/2006 05:00:00 PM,BATTERY,011,26
03/25/2006 09:30:00 PM,BURGLARY,017,14
03/26/2006 07:00:00 PM,THEFT,014,22
03/26/2006 08:00:00 PM,ASSAULT,008,62
03/25/2006 02:00:00 PM,DECEPTIVE PRACTICE,005,49
03/24/2006 07:45:00 AM,THEFT,012,28
03/26/2006 07:30:00 PM,OTHER OFFENSE,008,66
03/26/2006 06:00:00 PM,CRIMINAL DAMAGE,025,19
03/26/2006 05:00:00 PM,THEFT,012,28
03/26/2006 08:30:00 PM,MOTOR VEHICLE THEFT,007,67
03/22/2006 12:12:00 AM,ASSAULT,014,22
03/26/2006 08:30:00 PM,OTHER OFFENSE,012,24
03/26/2006 08:00:00 PM,THEFT,014,24
03/25/2006 05:00:00 PM,BURGLARY,016,17
03/26/2006 07:30:00 PM,OTHER OFFENSE,007,67
03/26/2006 07:00:00 PM,BURGLARY,019,6
03/26/2006 03:45:00 PM,ASSAULT,019,6
03/26/2006 09:00:00 PM,NARCOTICS,016,15
03/26/2006 09:15:00 PM,NARCOTICS,025,20
03/23/2006 03:00:00 PM,THEFT,019,3
01/22/2006 02:50:00 PM,CRIMINAL DAMAGE,017,12
03/23/2006 03:00:00 PM,THEFT,019,3
01/19/2006 07:00:00 AM,CRIMINAL DAMAGE,003,69
03/26/2006 12:35:00 PM,THEFT,019,6
01/19/2006 07:10:00 AM,CRIMINAL DAMAGE,008,62
01/23/2006 08:00:00 AM,CRIMINAL DAMAGE,014,22
03/26/2006 06:30:00 AM,BATTERY,019,6
03/18/2006 09:00:00 PM,MOTOR VEHICLE THEFT,012,27
01/23/2006 10:00:00 AM,CRIMINAL DAMAGE,012,28
01/24/2006 07:45:00 AM,CRIMINAL DAMAGE,007,68
03/26/2006 04:43:00 PM,ROBBERY,025,25
03/26/2006 06:58:00 PM,SEX OFFENSE,019,3
03/19/2006 12:00:00 AM,OTHER OFFENSE,016,11
01/24/2006 11:40:00 AM,CRIMINAL DAMAGE,009,61
03/26/2006 07:30:00 AM,MOTOR VEHICLE THEFT,015,25
02/08/2006 08:35:00 PM,PROSTITUTION,018,8
03/27/2006 08:00:00 PM,THEFT,003,69
03/21/2006 07:25:00 PM,THEFT,007,68
03/28/2006 09:25:00 AM,THEFT,012,24
03/27/2006 06:00:00 PM,CRIMINAL DAMAGE,017,13
03/25/2006 04:30:00 AM,BATTERY,005,53
03/27/2006 05:00:00 PM,THEFT,006,71
03/27/2006 06:30:00 PM,OTHER OFFENSE,009,61
03/19/2006 03:20:30 PM,THEFT,017,15
03/27/2006 11:45:00 PM,ASSAULT,022,74
03/27/2006 09:00:00 AM,THEFT,003,42
02/12/2006 09:15:00 PM,NARCOTICS,010,30
03/18/2006 04:30:00 PM,CRIMINAL DAMAGE,005,49
03/26/2006 09:00:00 PM,ROBBERY,015,25
03/25/2006 12:00:00 PM,OFFENSE INVOLVING CHILDREN,009,61
03/27/2006 06:00:00 PM,THEFT,006,69
03/25/2006 03:30:00 PM,MOTOR VEHICLE THEFT,024,1
03/28/2006 01:25:50 AM,CRIMINAL DAMAGE,005,54
03/21/2006 07:57:00 PM,CRIMINAL DAMAGE,006,69
03/27/2006 05:30:00 PM,CRIMINAL DAMAGE,016,15
08/08/2005 06:00:00 PM,THEFT,007,68
02/08/2006 09:40:38 PM,NARCOTICS,015,25
03/24/2006 11:00:00 PM,BATTERY,022,72
02/12/2006 10:40:00 PM,NARCOTICS,010,29
03/27/2006 04:43:00 PM,CRIMINAL DAMAGE,010,30
03/27/2006 05:00:00 PM,BATTERY,006,44
03/26/2006 02:15:00 PM,BATTERY,025,19
03/27/2006 03:00:00 PM,THEFT,019,6
03/22/2006 10:31:29 PM,THEFT,006,49
03/27/2006 11:20:00 AM,BATTERY,011,26
03/27/2006 08:30:00 PM,BATTERY,006,49
02/09/2006 02:40:00 PM,NARCOTICS,025,25
03/27/2006 09:00:00 PM,CRIMINAL DAMAGE,020,4
03/26/2006 05:09:00 PM,BATTERY,005,49
02/12/2006 11:00:00 PM,NARCOTICS,009,58
03/25/2006 12:00:00 PM,BATTERY,022,49
03/26/2006 02:50:00 AM,BATTERY,025,25
03/27/2006 09:00:00 AM,THEFT,006,44
03/23/2006 07:14:40 PM,BATTERY,006,44
03/27/2006 02:30:00 PM,CRIMINAL DAMAGE,010,30
03/26/2006 01:00:00 PM,ASSAULT,005,53
03/26/2006 06:00:00 PM,THEFT,006,71
02/27/2006 02:00:00 PM,THEFT,008,63
03/24/2006 09:08:24 AM,CRIMINAL DAMAGE,006,49
03/27/2006 09:30:00 PM,OFFENSE INVOLVING CHILDREN,006,69
03/26/2006 03:00:00 PM,ASSAULT,005,49
02/05/2006 11:38:10 PM,NARCOTICS,011,23
02/09/2006 02:55:00 PM,NARCOTICS,025,25
03/22/2006 07:00:00 AM,BURGLARY,002,38
03/27/2006 04:30:00 PM,BURGLARY,018,8
02/14/2006 08:00:00 AM,THEFT,001,33
03/27/2006 04:00:00 PM,BURGLARY,010,29
03/26/2006 07:49:00 PM,ASSAULT,024,2
03/29/2006 02:17:08 PM,BATTERY,024,1
03/29/2006 07:00:00 PM,ASSAULT,012,28
03/29/2006 03:25:00 PM,BATTERY,020,77
03/29/2006 06:00:00 PM,THEFT,001,32
12/29/2005 05:51:08 PM,BATTERY,004,43
03/16/2006 03:00:00 PM,BATTERY,008,62
03/27/2006 04:00:00 PM,BURGLARY,009,60
03/29/2006 08:00:00 PM,THEFT,014,24
03/26/2006 12:57:00 AM,CRIMINAL DAMAGE,007,68
03/29/2006 11:10:00 PM,CRIMINAL DAMAGE,012,31
03/27/2006 11:00:00 AM,ASSAULT,009,34
03/29/2006 09:15:00 AM,BATTERY,004,51
03/26/2006 01:20:00 AM,ROBBERY,007,67
03/29/2006 08:00:00 AM,BATTERY,020,77
03/28/2006 09:40:00 AM,THEFT,001,32
03/29/2006 07:00:00 AM,ASSAULT,004,51
03/29/2006 05:30:00 PM,BATTERY,008,70
03/28/2006 09:15:00 PM,SEX OFFENSE,001,32
03/28/2006 07:00:00 PM,BURGLARY,024,1
03/29/2006 04:30:00 PM,BATTERY,008,66
03/29/2006 03:40:00 PM,BATTERY,020,3
03/26/2006 11:30:00 AM,DECEPTIVE PRACTICE,004,43
03/28/2006 05:00:00 PM,THEFT,012,28
03/02/2005 04:28:59 AM,CRIMINAL DAMAGE,022,73
03/29/2006 07:00:00 PM,SEX OFFENSE,009,61
03/29/2006 05:00:00 PM,BATTERY,004,46
03/27/2006 02:00:00 PM,CRIMINAL TRESPASS,012,31
03/29/2006 11:27:03 AM,BATTERY,024,1
03/29/2006 09:53:39 AM,THEFT,022,74
03/29/2006 03:00:00 PM,BATTERY,008,65
03/26/2006 01:20:00 AM,BATTERY,007,68
03/28/2006 06:00:00 PM,CRIMINAL DAMAGE,019,5
03/29/2006 09:00:00 PM,THEFT,012,24
03/20/2006 12:00:00 PM,MOTOR VEHICLE THEFT,016,15
03/29/2006 07:20:00 PM,PUBLIC PEACE VIOLATION,020,77
03/30/2006 12:00:00 AM,CRIMINAL DAMAGE,008,66
03/29/2006 08:30:00 AM,ASSAULT,004,46
03/26/2006 01:20:00 AM,THEFT,007,68
03/29/2006 01:50:00 PM,THEFT,008,66
02/26/2006 06:30:00 PM,THEFT,024,2
03/28/2006 06:20:00 PM,THEFT,022,75
03/29/2006 09:30:00 PM,MOTOR VEHICLE THEFT,016,17
03/28/2006 06:00:00 AM,THEFT,018,7
